"ID","Species","metersLongitude","metersLatitude","decimalLatitude","decimalLongitude","source_ID","Sex","Age","Day","Month","Year","sampling_method","uncertainty","Sourcefile","yDay","wind_killed","d2H"
"X1","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald1","F","A",12,9,2006,"TURBINE_CARCASS",NA,"Baerwald",255,"yes",-169.25748348277
"X2","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald10","F","A",13,9,2006,"TURBINE_CARCASS",NA,"Baerwald",256,"yes",-111.607078683549
"X3","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald100","M","J",9,9,2006,"TURBINE_CARCASS",NA,"Baerwald",252,"yes",-120.654491983123
"X4","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald101","M","J",1,9,2007,"TURBINE_CARCASS",NA,"Baerwald",244,"yes",-120.106880209848
"X5","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald102","M","J",31,8,2007,"TURBINE_CARCASS",NA,"Baerwald",243,"yes",-120.001516092104
"X6","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald103","M","J",17,8,2006,"TURBINE_CARCASS",NA,"Baerwald",229,"yes",-110.7076845939
"X7","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald104","M","J",3,9,2007,"TURBINE_CARCASS",NA,"Baerwald",246,"yes",-105.443730464735
"X8","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald105","M","J",29,8,2007,"TURBINE_CARCASS",NA,"Baerwald",241,"yes",-103.996053316814
"X9","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald106","M","J",3,9,2007,"TURBINE_CARCASS",NA,"Baerwald",246,"yes",-101.803880914146
"X10","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald107","M","J",22,8,2007,"TURBINE_CARCASS",NA,"Baerwald",234,"yes",-101.17834098484
"X11","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald108","M","J",20,8,2006,"TURBINE_CARCASS",NA,"Baerwald",232,"yes",-99.8042499134243
"X12","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald109","M","J",30,8,2006,"TURBINE_CARCASS",NA,"Baerwald",242,"yes",-98.4039843249782
"X13","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald11","F","A",23,8,2007,"TURBINE_CARCASS",NA,"Baerwald",235,"yes",-109.254610097233
"X14","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald110","M","J",31,8,2007,"TURBINE_CARCASS",NA,"Baerwald",243,"yes",-96.9978834810105
"X15","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald111","M","J",29,8,2006,"TURBINE_CARCASS",NA,"Baerwald",241,"yes",-94.8647343359101
"X16","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald112","M","J",17,8,2006,"TURBINE_CARCASS",NA,"Baerwald",229,"yes",-93.3436672718684
"X17","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald113","M","J",30,8,2007,"TURBINE_CARCASS",NA,"Baerwald",242,"yes",-92.9945173914716
"X18","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald114","M","J",1,9,2007,"TURBINE_CARCASS",NA,"Baerwald",244,"yes",-92.5978318678736
"X19","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald115","M","J",13,8,2006,"TURBINE_CARCASS",NA,"Baerwald",225,"yes",-91.744204107627
"X20","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald116","M","J",12,8,2007,"TURBINE_CARCASS",NA,"Baerwald",224,"yes",-90.6603288216957
"X21","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald117","M","J",14,8,2006,"TURBINE_CARCASS",NA,"Baerwald",226,"yes",-90.5234626951876
"X22","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald118","M","J",3,9,2007,"TURBINE_CARCASS",NA,"Baerwald",246,"yes",-89.3641007375613
"X23","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald119","M","J",27,8,2006,"TURBINE_CARCASS",NA,"Baerwald",239,"yes",-61.4500836975154
"X24","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald12","F","A",14,8,2006,"TURBINE_CARCASS",NA,"Baerwald",226,"yes",-108.100735280316
"X25","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald120","F","A",30,8,2007,"TURBINE_CARCASS",NA,"Baerwald",242,"yes",-105.250189524462
"X26","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald121","F","A",17,8,2006,"TURBINE_CARCASS",NA,"Baerwald",229,"yes",-104.838116720215
"X27","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald122","F","A",15,8,2006,"TURBINE_CARCASS",NA,"Baerwald",227,"yes",-104.402853028614
"X28","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald123","F","A",18,8,2007,"TURBINE_CARCASS",NA,"Baerwald",230,"yes",-102.122012147362
"X29","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald124","F","A",6,8,2007,"TURBINE_CARCASS",NA,"Baerwald",218,"yes",-101.777934363251
"X30","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald125","F","A",22,8,2006,"TURBINE_CARCASS",NA,"Baerwald",234,"yes",-101.615646093305
"X31","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald126","F","A",15,8,2006,"TURBINE_CARCASS",NA,"Baerwald",227,"yes",-99.532745980858
"X32","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald127","F","A",6,7,2006,"TURBINE_CARCASS",NA,"Baerwald",187,"yes",-99.2453599244896
"X33","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald128","F","A",2,8,2006,"TURBINE_CARCASS",NA,"Baerwald",214,"yes",-97.5244792757033
"X34","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald129","F","A",11,8,2007,"TURBINE_CARCASS",NA,"Baerwald",223,"yes",-97.4857181561209
"X35","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald13","F","A",3,9,2006,"TURBINE_CARCASS",NA,"Baerwald",246,"yes",-99.759137354914
"X36","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald130","F","A",5,8,2006,"TURBINE_CARCASS",NA,"Baerwald",217,"yes",-95.560159391572
"X37","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald131","F","A",3,8,2007,"TURBINE_CARCASS",NA,"Baerwald",215,"yes",-91.8823253551423
"X38","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald132","F","A",27,7,2006,"TURBINE_CARCASS",NA,"Baerwald",208,"yes",-91.4110331554112
"X39","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald133","F","A",3,8,2006,"TURBINE_CARCASS",NA,"Baerwald",215,"yes",-89.9887278925052
"X40","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald134","F","A",14,8,2006,"TURBINE_CARCASS",NA,"Baerwald",226,"yes",-88.2791020921455
"X41","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald135","F","A",6,8,2006,"TURBINE_CARCASS",NA,"Baerwald",218,"yes",-84.5453874561602
"X42","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald136","F","A",28,7,2006,"TURBINE_CARCASS",NA,"Baerwald",209,"yes",-83.8633937991598
"X43","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald137","F","A",4,8,2006,"TURBINE_CARCASS",NA,"Baerwald",216,"yes",-81.973796022371
"X44","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald138","F","A",7,8,2006,"TURBINE_CARCASS",NA,"Baerwald",219,"yes",-75.2786896580969
"X45","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald139","F","A",12,8,2007,"TURBINE_CARCASS",NA,"Baerwald",224,"yes",-72.6803326613158
"X46","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald14","F","A",22,8,2007,"TURBINE_CARCASS",NA,"Baerwald",234,"yes",-99.155570775318
"X47","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald140","F","A",2,8,2007,"TURBINE_CARCASS",NA,"Baerwald",214,"yes",-67.3740129476163
"X48","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald141","F","A",8,8,2006,"TURBINE_CARCASS",NA,"Baerwald",220,"yes",-66.636052926553
"X49","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald142","F","A",22,8,2006,"TURBINE_CARCASS",NA,"Baerwald",234,"yes",-64.7165536098255
"X50","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald143","F","A",5,8,2006,"TURBINE_CARCASS",NA,"Baerwald",217,"yes",-64.5614007646614
"X51","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald144","F","A",29,7,2006,"TURBINE_CARCASS",NA,"Baerwald",210,"yes",-63.7117111042358
"X52","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald145","F","A",23,8,2007,"TURBINE_CARCASS",NA,"Baerwald",235,"yes",-63.4812272036681
"X53","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald146","F","A",17,8,2007,"TURBINE_CARCASS",NA,"Baerwald",229,"yes",-63.069184274575
"X54","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald147","F","A",5,8,2006,"TURBINE_CARCASS",NA,"Baerwald",217,"yes",-62.5890115704576
"X55","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald148","F","A",3,8,2006,"TURBINE_CARCASS",NA,"Baerwald",215,"yes",-61.3680283155206
"X56","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald149","F","A",28,7,2006,"TURBINE_CARCASS",NA,"Baerwald",209,"yes",-60.7639981117301
"X57","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald15","F","A",25,8,2007,"TURBINE_CARCASS",NA,"Baerwald",237,"yes",-98.3374683040948
"X58","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald150","F","A",14,8,2006,"TURBINE_CARCASS",NA,"Baerwald",226,"yes",-59.4916515575479
"X59","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald151","F","A",28,7,2006,"TURBINE_CARCASS",NA,"Baerwald",209,"yes",-58.0044559847494
"X60","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald152","F","A",3,8,2006,"TURBINE_CARCASS",NA,"Baerwald",215,"yes",-57.0136841480944
"X61","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald153","F","A",17,8,2006,"TURBINE_CARCASS",NA,"Baerwald",229,"yes",-48.5133740924282
"X62","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald154","M","A",15,8,2006,"TURBINE_CARCASS",NA,"Baerwald",227,"yes",-125.816291286648
"X63","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald155","M","A",8,9,2006,"TURBINE_CARCASS",NA,"Baerwald",251,"yes",-117.865648755532
"X64","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald156","M","A",13,8,2006,"TURBINE_CARCASS",NA,"Baerwald",225,"yes",-116.995413265402
"X65","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald157","M","A",21,7,2006,"TURBINE_CARCASS",NA,"Baerwald",202,"yes",-116.060552124455
"X66","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald158","M","A",26,7,2007,"TURBINE_CARCASS",NA,"Baerwald",207,"yes",-115.675640099177
"X67","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald159","M","A",27,7,2006,"TURBINE_CARCASS",NA,"Baerwald",208,"yes",-115.330830139744
"X68","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald16","F","A",1,9,2007,"TURBINE_CARCASS",NA,"Baerwald",244,"yes",-96.9864308691266
"X69","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald160","M","A",3,8,2007,"TURBINE_CARCASS",NA,"Baerwald",215,"yes",-113.509167959764
"X70","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald161","M","A",18,8,2007,"TURBINE_CARCASS",NA,"Baerwald",230,"yes",-112.14140118576
"X71","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald162","M","A",18,8,2007,"TURBINE_CARCASS",NA,"Baerwald",230,"yes",-104.253711807824
"X72","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald163","M","A",16,8,2007,"TURBINE_CARCASS",NA,"Baerwald",228,"yes",-102.475515871224
"X73","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald164","M","A",16,8,2007,"TURBINE_CARCASS",NA,"Baerwald",228,"yes",-102.334619840094
"X74","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald165","M","A",22,8,2006,"TURBINE_CARCASS",NA,"Baerwald",234,"yes",-99.4610695300541
"X75","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald166","M","A",23,8,2007,"TURBINE_CARCASS",NA,"Baerwald",235,"yes",-98.8650493574549
"X76","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald167","M","A",12,8,2007,"TURBINE_CARCASS",NA,"Baerwald",224,"yes",-97.1033600468787
"X77","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald168","M","A",27,7,2006,"TURBINE_CARCASS",NA,"Baerwald",208,"yes",-96.0782496011004
"X78","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald169","M","A",27,7,2007,"TURBINE_CARCASS",NA,"Baerwald",208,"yes",-95.9361948266182
"X79","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald17","F","A",25,9,2006,"TURBINE_CARCASS",NA,"Baerwald",268,"yes",-96.8472403206445
"X80","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald170","M","A",9,9,2006,"TURBINE_CARCASS",NA,"Baerwald",252,"yes",-93.2141966631703
"X81","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald171","M","A",26,7,2006,"TURBINE_CARCASS",NA,"Baerwald",207,"yes",-91.2075211661731
"X82","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald172","M","A",12,8,2007,"TURBINE_CARCASS",NA,"Baerwald",224,"yes",-91.1774874604119
"X83","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald173","M","A",31,8,2007,"TURBINE_CARCASS",NA,"Baerwald",243,"yes",-91.0364022189558
"X84","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald174","M","A",17,8,2007,"TURBINE_CARCASS",NA,"Baerwald",229,"yes",-90.8582916178663
"X85","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald175","M","A",29,7,2006,"TURBINE_CARCASS",NA,"Baerwald",210,"yes",-89.4604240079923
"X86","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald176","M","A",23,7,2006,"TURBINE_CARCASS",NA,"Baerwald",204,"yes",-88.4879716423587
"X87","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald177","M","A",12,7,2006,"TURBINE_CARCASS",NA,"Baerwald",193,"yes",-86.158747203424
"X88","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald178","M","A",26,7,2006,"TURBINE_CARCASS",NA,"Baerwald",207,"yes",-85.6841572797859
"X89","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald179","M","A",16,8,2007,"TURBINE_CARCASS",NA,"Baerwald",228,"yes",-85.2905237656433
"X90","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald18","F","A",30,8,2007,"TURBINE_CARCASS",NA,"Baerwald",242,"yes",-95.4588677057425
"X91","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald180","M","A",30,7,2007,"TURBINE_CARCASS",NA,"Baerwald",211,"yes",-85.0651978444872
"X92","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald181","M","A",2,9,2007,"TURBINE_CARCASS",NA,"Baerwald",245,"yes",-84.3489421094302
"X93","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald182","M","A",31,8,2007,"TURBINE_CARCASS",NA,"Baerwald",243,"yes",-84.1732515973361
"X94","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald183","M","A",8,9,2006,"TURBINE_CARCASS",NA,"Baerwald",251,"yes",-83.8598139766455
"X95","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald184","M","A",26,7,2006,"TURBINE_CARCASS",NA,"Baerwald",207,"yes",-83.4515806177494
"X96","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald185","M","A",24,7,2006,"TURBINE_CARCASS",NA,"Baerwald",205,"yes",-83.3373508056992
"X97","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald186","M","A",11,8,2006,"TURBINE_CARCASS",NA,"Baerwald",223,"yes",-81.4300544156647
"X98","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald187","M","A",26,7,2007,"TURBINE_CARCASS",NA,"Baerwald",207,"yes",-80.0205394471086
"X99","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald188","M","A",27,7,2006,"TURBINE_CARCASS",NA,"Baerwald",208,"yes",-79.0256056837333
"X100","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald189","M","A",18,8,2007,"TURBINE_CARCASS",NA,"Baerwald",230,"yes",-76.049366227088
"X101","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald19","F","A",27,8,2006,"TURBINE_CARCASS",NA,"Baerwald",239,"yes",-94.4746977649459
"X102","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald190","M","A",26,7,2006,"TURBINE_CARCASS",NA,"Baerwald",207,"yes",-75.4005968137368
"X103","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald191","M","A",16,8,2006,"TURBINE_CARCASS",NA,"Baerwald",228,"yes",-74.1064365865342
"X104","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald192","M","A",9,8,2006,"TURBINE_CARCASS",NA,"Baerwald",221,"yes",-73.7913654891063
"X105","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald193","M","A",25,8,2007,"TURBINE_CARCASS",NA,"Baerwald",237,"yes",-73.8333931982966
"X106","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald194","M","A",7,8,2006,"TURBINE_CARCASS",NA,"Baerwald",219,"yes",-71.1349065727092
"X107","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald195","M","A",19,8,2007,"TURBINE_CARCASS",NA,"Baerwald",231,"yes",-71.0452993119722
"X108","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald196","M","A",26,7,2006,"TURBINE_CARCASS",NA,"Baerwald",207,"yes",-70.1548827140068
"X109","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald197","M","A",18,8,2007,"TURBINE_CARCASS",NA,"Baerwald",230,"yes",-69.2291335120425
"X110","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald198","M","A",18,8,2007,"TURBINE_CARCASS",NA,"Baerwald",230,"yes",-68.8101101692671
"X111","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald199","M","A",24,8,2006,"TURBINE_CARCASS",NA,"Baerwald",236,"yes",-68.3203446952485
"X112","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald2","F","A",2,8,2007,"TURBINE_CARCASS",NA,"Baerwald",214,"yes",-168.060796597794
"X113","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald20","F","A",25,8,2006,"TURBINE_CARCASS",NA,"Baerwald",237,"yes",-94.5325290706221
"X114","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald200","M","A",20,8,2006,"TURBINE_CARCASS",NA,"Baerwald",232,"yes",-66.9760242103673
"X115","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald201","M","A",4,8,2006,"TURBINE_CARCASS",NA,"Baerwald",216,"yes",-65.9565332837321
"X116","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald202","M","A",14,8,2007,"TURBINE_CARCASS",NA,"Baerwald",226,"yes",-64.8841556092078
"X117","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald203","M","A",26,7,2006,"TURBINE_CARCASS",NA,"Baerwald",207,"yes",-64.2029630671479
"X118","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald204","M","A",25,8,2007,"TURBINE_CARCASS",NA,"Baerwald",237,"yes",-64.0840865970633
"X119","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald205","M","A",2,8,2006,"TURBINE_CARCASS",NA,"Baerwald",214,"yes",-63.9367091451612
"X120","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald206","M","A",31,7,2007,"TURBINE_CARCASS",NA,"Baerwald",212,"yes",-63.8426379741227
"X121","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald207","M","A",21,7,2006,"TURBINE_CARCASS",NA,"Baerwald",202,"yes",-63.2097787361095
"X122","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald208","M","A",31,7,2006,"TURBINE_CARCASS",NA,"Baerwald",212,"yes",-63.0110688232498
"X123","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald209","M","A",8,8,2006,"TURBINE_CARCASS",NA,"Baerwald",220,"yes",-61.8815998156517
"X124","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald21","F","A",29,8,2006,"TURBINE_CARCASS",NA,"Baerwald",241,"yes",-93.6689491955545
"X125","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald210","M","A",5,8,2007,"TURBINE_CARCASS",NA,"Baerwald",217,"yes",-58.9050275791117
"X126","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald211","M","A",25,7,2006,"TURBINE_CARCASS",NA,"Baerwald",206,"yes",-58.6915979296268
"X127","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald212","M","A",2,8,2006,"TURBINE_CARCASS",NA,"Baerwald",214,"yes",-58.1596565976784
"X128","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald213","M","A",29,7,2006,"TURBINE_CARCASS",NA,"Baerwald",210,"yes",-57.5212061005453
"X129","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald214","M","A",6,8,2006,"TURBINE_CARCASS",NA,"Baerwald",218,"yes",-57.1335766892705
"X130","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald215","M","A",11,8,2006,"TURBINE_CARCASS",NA,"Baerwald",223,"yes",-55.9714695156509
"X131","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald216","M","A",16,8,2006,"TURBINE_CARCASS",NA,"Baerwald",228,"yes",-52.0542732937161
"X132","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald217","F","J",23,8,2007,"TURBINE_CARCASS",NA,"Baerwald",235,"yes",-152.232243300565
"X133","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald218","F","J",15,8,2007,"TURBINE_CARCASS",NA,"Baerwald",227,"yes",-141.652578257283
"X134","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald219","F","J",28,8,2006,"TURBINE_CARCASS",NA,"Baerwald",240,"yes",-132.774244164235
"X135","LANO",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald22","F","A",15,8,2006,"TURBINE_CARCASS",NA,"Baerwald",227,"yes",-92.2906931162382
"X136","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald220","F","J",17,8,2007,"TURBINE_CARCASS",NA,"Baerwald",229,"yes",-131.09384140501
"X137","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald221","F","J",15,8,2007,"TURBINE_CARCASS",NA,"Baerwald",227,"yes",-121.810208157031
"X138","LACI",-1222874.75570142,1243874.67701861,49.5536552,-113.9636443,"Baerwald222","F","J",18,8,2007,"TURBINE_CARCASS",NA,"Baerwald",230,"yes",-114.897422860024
